,angle,camera_path,info,lidar_path
,-0.097738437,D:/Udacity/bag6/camera/1479426401113606708.png,23:46:41,D:/Udacity/bag6/lidar/1479426401.079625637.pcd
,-0.095993109,D:/Udacity/bag6/camera/1479426401563603392.png,23:46:41,D:/Udacity/bag6/lidar/1479426401.683647310.pcd
,-0.095993109,D:/Udacity/bag6/camera/1479426402013684421.png,23:46:42,D:/Udacity/bag6/lidar/1479426402.086354843.pcd
,-0.097738437,D:/Udacity/bag6/camera/1479426402163645069.png,23:46:42,D:/Udacity/bag6/lidar/1479426402.287632158.pcd
,-0.139626339,D:/Udacity/bag6/camera/1479426402863891511.png,23:46:42,D:/Udacity/bag6/lidar/1479426402.891854486.pcd
,-0.127409041,D:/Udacity/bag6/camera/1479426403114008151.png,23:46:43,D:/Udacity/bag6/lidar/1479426403.189264892.pcd
,-0.102974422,D:/Udacity/bag6/camera/1479426403563959083.png,23:46:43,D:/Udacity/bag6/lidar/1479426403.591859726.pcd
,-0.097738437,D:/Udacity/bag6/camera/1479426403764657789.png,23:46:43,D:/Udacity/bag6/lidar/1479426403.793545458.pcd
,-0.095993109,D:/Udacity/bag6/camera/1479426403864057102.png,23:46:43,D:/Udacity/bag6/lidar/1479426403.994733286.pcd
,-0.095993109,D:/Udacity/bag6/camera/1479426404014035321.png,23:46:44,D:/Udacity/bag6/lidar/1479426404.195876246.pcd
,-0.092502452,D:/Udacity/bag6/camera/1479426404414133270.png,23:46:44,D:/Udacity/bag6/lidar/1479426404.397214992.pcd
,-0.089011788,D:/Udacity/bag6/camera/1479426405064230043.png,23:46:45,D:/Udacity/bag6/lidar/1479426405.403946080.pcd
,-0.08726646,D:/Udacity/bag6/camera/1479426405114228096.png,23:46:45,D:/Udacity/bag6/lidar/1479426405.202587748.pcd
,-0.080285147,D:/Udacity/bag6/camera/1479426405814363649.png,23:46:45,D:/Udacity/bag6/lidar/1479426405.806616944.pcd
,-0.082030475,D:/Udacity/bag6/camera/1479426406014448680.png,23:46:46,D:/Udacity/bag6/lidar/1479426406.007938865.pcd
,-0.083775803,D:/Udacity/bag6/camera/1479426407014615227.png,23:46:47,D:/Udacity/bag6/lidar/1479426407.014615975.pcd
,-0.027925268,D:/Udacity/bag6/camera/1479426408264827250.png,23:46:48,D:/Udacity/bag6/lidar/1479426408.257419337.pcd
,-0.029670598,D:/Udacity/bag6/camera/1479426408414861107.png,23:46:48,D:/Udacity/bag6/lidar/1479426408.458066322.pcd
,-0.040142573,D:/Udacity/bag6/camera/1479426408864826427.png,23:46:48,D:/Udacity/bag6/lidar/1479426408.860937981.pcd
,-0.052359879,D:/Udacity/bag6/camera/1479426409014902499.png,23:46:49,D:/Udacity/bag6/lidar/1479426409.062091381.pcd
,-0.054105207,D:/Udacity/bag6/camera/1479426409314956789.png,23:46:49,D:/Udacity/bag6/lidar/1479426409.464750458.pcd
,-0.055850536,D:/Udacity/bag6/camera/1479426409615264538.png,23:46:49,D:/Udacity/bag6/lidar/1479426409.666109780.pcd
,-0.055850536,D:/Udacity/bag6/camera/1479426410015079629.png,23:46:50,D:/Udacity/bag6/lidar/1479426410.068806655.pcd
,-0.068067841,D:/Udacity/bag6/camera/1479426410265187387.png,23:46:50,D:/Udacity/bag6/lidar/1479426410.270114533.pcd
,-0.071558498,D:/Udacity/bag6/camera/1479426410315194155.png,23:46:50,D:/Udacity/bag6/lidar/1479426410.471465916.pcd
,-0.073303826,D:/Udacity/bag6/camera/1479426410665203478.png,23:46:50,D:/Udacity/bag6/lidar/1479426410.672794752.pcd
,-0.075049154,D:/Udacity/bag6/camera/1479426410815170759.png,23:46:50,D:/Udacity/bag6/lidar/1479426410.874163491.pcd
,-0.07679449,D:/Udacity/bag6/camera/1479426411065264606.png,23:46:51,D:/Udacity/bag6/lidar/1479426411.075544226.pcd
,-0.101229094,D:/Udacity/bag6/camera/1479426411415325887.png,23:46:51,D:/Udacity/bag6/lidar/1479426411.478161155.pcd
,-0.095993109,D:/Udacity/bag6/camera/1479426411865403460.png,23:46:51,D:/Udacity/bag6/lidar/1479426411.276815095.pcd
,-0.06981317,D:/Udacity/bag6/camera/1479426412115476336.png,23:46:52,D:/Udacity/bag6/lidar/1479426412.082162382.pcd
,-0.041887902,D:/Udacity/bag6/camera/1479426412465573231.png,23:46:52,D:/Udacity/bag6/lidar/1479426412.484845451.pcd
,-0.059341196,D:/Udacity/bag6/camera/1479426413915780186.png,23:46:53,D:/Udacity/bag6/lidar/1479426413.894209189.pcd
,-0.013962634,D:/Udacity/bag6/camera/1479426415065967067.png,23:46:55,D:/Udacity/bag6/lidar/1479426415.102277381.pcd
,-0.034906585,D:/Udacity/bag6/camera/1479426415466049939.png,23:46:55,D:/Udacity/bag6/lidar/1479426415.505149170.pcd
,-0.033161256,D:/Udacity/bag6/camera/1479426415666134988.png,23:46:55,D:/Udacity/bag6/lidar/1479426415.706322163.pcd
,-0.024434609,D:/Udacity/bag6/camera/1479426416166203744.png,23:46:56,D:/Udacity/bag6/lidar/1479426416.914478487.pcd
,-0.02617994,D:/Udacity/bag6/camera/1479426416266190314.png,23:46:56,D:/Udacity/bag6/lidar/1479426416.310392191.pcd
,-0.027925268,D:/Udacity/bag6/camera/1479426416716140294.png,23:46:56,D:/Udacity/bag6/lidar/1479426416.713021581.pcd
,-0.022689281,D:/Udacity/bag6/camera/1479426417016427729.png,23:46:57,D:/Udacity/bag6/lidar/1479426417.115715680.pcd
,-0.005235988,D:/Udacity/bag6/camera/1479426417366512655.png,23:46:57,D:/Udacity/bag6/lidar/1479426417.518339588.pcd
,-0.013962634,D:/Udacity/bag6/camera/1479426417766510318.png,23:46:57,D:/Udacity/bag6/lidar/1479426417.921037745.pcd
,0.027925268,D:/Udacity/bag6/camera/1479426418366563327.png,23:46:58,D:/Udacity/bag6/lidar/1479426418.525264249.pcd
,0.001745329,D:/Udacity/bag6/camera/1479426418816579535.png,23:46:58,D:/Udacity/bag6/lidar/1479426418.927753457.pcd
,0.006981317,D:/Udacity/bag6/camera/1479426419316731672.png,23:46:59,D:/Udacity/bag6/lidar/1479426419.330622109.pcd
,0.008726646,D:/Udacity/bag6/camera/1479426419516845352.png,23:46:59,D:/Udacity/bag6/lidar/1479426419.531758362.pcd
,0.008726646,D:/Udacity/bag6/camera/1479426420016903978.png,23:47:00,D:/Udacity/bag6/lidar/1479426420.135766538.pcd
,0.010471975,D:/Udacity/bag6/camera/1479426420667027937.png,23:47:00,D:/Udacity/bag6/lidar/1479426420.739794122.pcd
,0.012217305,D:/Udacity/bag6/camera/1479426421117050344.png,23:47:01,D:/Udacity/bag6/lidar/1479426421.142549842.pcd
,0.024434609,D:/Udacity/bag6/camera/1479426421467109157.png,23:47:01,D:/Udacity/bag6/lidar/1479426421.545351467.pcd
,0.019198623,D:/Udacity/bag6/camera/1479426421917189153.png,23:47:01,D:/Udacity/bag6/lidar/1479426421.343790202.pcd
,0.003490658,D:/Udacity/bag6/camera/1479426422267301261.png,23:47:02,D:/Udacity/bag6/lidar/1479426422.552054203.pcd
,0.001745329,D:/Udacity/bag6/camera/1479426422317264317.png,23:47:02,D:/Udacity/bag6/lidar/1479426422.350561358.pcd
,0.02617994,D:/Udacity/bag6/camera/1479426422917362862.png,23:47:02,D:/Udacity/bag6/lidar/1479426422.954568105.pcd
,0.02617994,D:/Udacity/bag6/camera/1479426423017442312.png,23:47:03,D:/Udacity/bag6/lidar/1479426423.155875700.pcd
,0.024434609,D:/Udacity/bag6/camera/1479426423367506329.png,23:47:03,D:/Udacity/bag6/lidar/1479426423.357277878.pcd
,0.020943951,D:/Udacity/bag6/camera/1479426423717508675.png,23:47:03,D:/Udacity/bag6/lidar/1479426423.759894969.pcd
,0.006981317,D:/Udacity/bag6/camera/1479426424017486183.png,23:47:04,D:/Udacity/bag6/lidar/1479426424.162558652.pcd
,0.008726646,D:/Udacity/bag6/camera/1479426424717679729.png,23:47:04,D:/Udacity/bag6/lidar/1479426424.766638865.pcd
,0.006981317,D:/Udacity/bag6/camera/1479426425167722962.png,23:47:05,D:/Udacity/bag6/lidar/1479426425.169266638.pcd
,0.001745329,D:/Udacity/bag6/camera/1479426425217767831.png,23:47:05,D:/Udacity/bag6/lidar/1479426425.370627431.pcd
,0.001745329,D:/Udacity/bag6/camera/1479426426017969149.png,23:47:06,D:/Udacity/bag6/lidar/1479426426.175956158.pcd
,0.001745329,D:/Udacity/bag6/camera/1479426427018038588.png,23:47:07,D:/Udacity/bag6/lidar/1479426427.182668495.pcd
,0.001745329,D:/Udacity/bag6/camera/1479426428018182275.png,23:47:08,D:/Udacity/bag6/lidar/1479426428.189350902.pcd
,0,D:/Udacity/bag6/camera/1479426428768395118.png,23:47:08,D:/Udacity/bag6/lidar/1479426428.793420026.pcd
,0,D:/Udacity/bag6/camera/1479426429068443653.png,23:47:09,D:/Udacity/bag6/lidar/1479426429.196068209.pcd
,-0.001745329,D:/Udacity/bag6/camera/1479426429268602559.png,23:47:09,D:/Udacity/bag6/lidar/1479426429.397413300.pcd
,-0.012217305,D:/Udacity/bag6/camera/1479426430018610226.png,23:47:10,D:/Udacity/bag6/lidar/1479426430.001412667.pcd
,-0.010471975,D:/Udacity/bag6/camera/1479426430068653288.png,23:47:10,D:/Udacity/bag6/lidar/1479426430.202757822.pcd
,-0.008726646,D:/Udacity/bag6/camera/1479426430368688530.png,23:47:10,D:/Udacity/bag6/lidar/1479426430.404092371.pcd
,-0.006981317,D:/Udacity/bag6/camera/1479426430668677759.png,23:47:10,D:/Udacity/bag6/lidar/1479426430.806751935.pcd
,-0.005235988,D:/Udacity/bag6/camera/1479426431018723006.png,23:47:11,D:/Udacity/bag6/lidar/1479426431.008112886.pcd
,-0.003490658,D:/Udacity/bag6/camera/1479426431368784178.png,23:47:11,D:/Udacity/bag6/lidar/1479426431.410792822.pcd
,0.001745329,D:/Udacity/bag6/camera/1479426431568875382.png,23:47:11,D:/Udacity/bag6/lidar/1479426431.612128599.pcd
,0.005235988,D:/Udacity/bag6/camera/1479426431818926898.png,23:47:11,D:/Udacity/bag6/lidar/1479426431.813458409.pcd
,0.008726646,D:/Udacity/bag6/camera/1479426432018952615.png,23:47:12,D:/Udacity/bag6/lidar/1479426432.014800142.pcd
,0.010471975,D:/Udacity/bag6/camera/1479426432418955311.png,23:47:12,D:/Udacity/bag6/lidar/1479426432.417546887.pcd
,0.008726646,D:/Udacity/bag6/camera/1479426433019142595.png,23:47:13,D:/Udacity/bag6/lidar/1479426433.021543924.pcd
,0.010471975,D:/Udacity/bag6/camera/1479426433219168878.png,23:47:13,D:/Udacity/bag6/lidar/1479426433.222834711.pcd
,0.015707964,D:/Udacity/bag6/camera/1479426433769263473.png,23:47:13,D:/Udacity/bag6/lidar/1479426433.826847091.pcd
,0.015707964,D:/Udacity/bag6/camera/1479426434019482842.png,23:47:14,D:/Udacity/bag6/lidar/1479426434.028242666.pcd
,0.019198623,D:/Udacity/bag6/camera/1479426434219496528.png,23:47:14,D:/Udacity/bag6/lidar/1479426434.229550818.pcd
,0.022689281,D:/Udacity/bag6/camera/1479426434369441447.png,23:47:14,D:/Udacity/bag6/lidar/1479426434.430901500.pcd
,0.02617994,D:/Udacity/bag6/camera/1479426434619446349.png,23:47:14,D:/Udacity/bag6/lidar/1479426434.632235458.pcd
,0.027925268,D:/Udacity/bag6/camera/1479426434719507405.png,23:47:14,D:/Udacity/bag6/lidar/1479426434.833585125.pcd
,0.027925268,D:/Udacity/bag6/camera/1479426435019547153.png,23:47:15,D:/Udacity/bag6/lidar/1479426435.034900803.pcd
,0.02617994,D:/Udacity/bag6/camera/1479426435419566740.png,23:47:15,D:/Udacity/bag6/lidar/1479426435.437573379.pcd
,0.024434609,D:/Udacity/bag6/camera/1479426435569596044.png,23:47:15,D:/Udacity/bag6/lidar/1479426435.583212213.pcd
,0.008726646,D:/Udacity/bag6/camera/1479426436169635891.png,23:47:16,D:/Udacity/bag6/lidar/1479426436.186833250.pcd
,0.006981317,D:/Udacity/bag6/camera/1479426436219704779.png,23:47:16,D:/Udacity/bag6/lidar/1479426436.388313122.pcd
,0.005235988,D:/Udacity/bag6/camera/1479426436519741798.png,23:47:16,D:/Udacity/bag6/lidar/1479426436.589558964.pcd
,0.003490658,D:/Udacity/bag6/camera/1479426436669756876.png,23:47:16,D:/Udacity/bag6/lidar/1479426436.790889649.pcd
,0.001745329,D:/Udacity/bag6/camera/1479426436819827730.png,23:47:16,D:/Udacity/bag6/lidar/1479426436.992215514.pcd
,0,D:/Udacity/bag6/camera/1479426437169871822.png,23:47:17,D:/Udacity/bag6/lidar/1479426437.166126125.pcd
,-0.003490658,D:/Udacity/bag6/camera/1479426437269833347.png,23:47:17,D:/Udacity/bag6/lidar/1479426437.365979840.pcd
,-0.005235988,D:/Udacity/bag6/camera/1479426437469861493.png,23:47:17,D:/Udacity/bag6/lidar/1479426437.567197794.pcd
,-0.008726646,D:/Udacity/bag6/camera/1479426437820040337.png,23:47:17,D:/Udacity/bag6/lidar/1479426437.969843434.pcd
,-0.006981317,D:/Udacity/bag6/camera/1479426438169974208.png,23:47:18,D:/Udacity/bag6/lidar/1479426438.171197809.pcd
,0.008726646,D:/Udacity/bag6/camera/1479426438570108831.png,23:47:18,D:/Udacity/bag6/lidar/1479426438.573876029.pcd
,0.001745329,D:/Udacity/bag6/camera/1479426438720126906.png,23:47:18,D:/Udacity/bag6/lidar/1479426438.775210986.pcd
,0.008726646,D:/Udacity/bag6/camera/1479426439220174329.png,23:47:19,D:/Udacity/bag6/lidar/1479426439.781918732.pcd
,0.012217305,D:/Udacity/bag6/camera/1479426439370195939.png,23:47:19,D:/Udacity/bag6/lidar/1479426439.379251257.pcd
,0.006981317,D:/Udacity/bag6/camera/1479426439920291214.png,23:47:19,D:/Udacity/bag6/lidar/1479426439.983248949.pcd
,0.008726646,D:/Udacity/bag6/camera/1479426440170336184.png,23:47:20,D:/Udacity/bag6/lidar/1479426440.184615466.pcd
,0.003490658,D:/Udacity/bag6/camera/1479426441070520951.png,23:47:21,D:/Udacity/bag6/lidar/1479426441.191319642.pcd
,0.001745329,D:/Udacity/bag6/camera/1479426441320527093.png,23:47:21,D:/Udacity/bag6/lidar/1479426441.392660878.pcd
,-0.005235988,D:/Udacity/bag6/camera/1479426441570575031.png,23:47:21,D:/Udacity/bag6/lidar/1479426441.593944391.pcd
,0.005235988,D:/Udacity/bag6/camera/1479426442220695482.png,23:47:22,D:/Udacity/bag6/lidar/1479426442.198014547.pcd
,0.001745329,D:/Udacity/bag6/camera/1479426442370774603.png,23:47:22,D:/Udacity/bag6/lidar/1479426442.399339422.pcd
,0.001745329,D:/Udacity/bag6/camera/1479426443020889894.png,23:47:23,D:/Udacity/bag6/lidar/1479426443.003343243.pcd
,0.005235988,D:/Udacity/bag6/camera/1479426443220923861.png,23:47:23,D:/Udacity/bag6/lidar/1479426443.204989339.pcd
,-0.012217305,D:/Udacity/bag6/camera/1479426443771136682.png,23:47:23,D:/Udacity/bag6/lidar/1479426443.808716582.pcd
,-0.012217305,D:/Udacity/bag6/camera/1479426444021015996.png,23:47:24,D:/Udacity/bag6/lidar/1479426444.010116170.pcd
,-0.015707964,D:/Udacity/bag6/camera/1479426444121032626.png,23:47:24,D:/Udacity/bag6/lidar/1479426444.211373692.pcd
,-0.017453292,D:/Udacity/bag6/camera/1479426444421134838.png,23:47:24,D:/Udacity/bag6/lidar/1479426444.412714244.pcd
,-0.020943951,D:/Udacity/bag6/camera/1479426444571174150.png,23:47:24,D:/Udacity/bag6/lidar/1479426444.614050418.pcd
,-0.061086524,D:/Udacity/bag6/camera/1479426445071200219.png,23:47:25,D:/Udacity/bag6/lidar/1479426445.218091287.pcd
,-0.064577185,D:/Udacity/bag6/camera/1479426445421373530.png,23:47:25,D:/Udacity/bag6/lidar/1479426445.419423576.pcd
,-0.068067841,D:/Udacity/bag6/camera/1479426445571350932.png,23:47:25,D:/Udacity/bag6/lidar/1479426445.822124912.pcd
,-0.06981317,D:/Udacity/bag6/camera/1479426445621369464.png,23:47:25,D:/Udacity/bag6/lidar/1479426445.621107328.pcd
,-0.040142573,D:/Udacity/bag6/camera/1479426446121493640.png,23:47:26,D:/Udacity/bag6/lidar/1479426446.224772308.pcd
,-0.041887902,D:/Udacity/bag6/camera/1479426446321482641.png,23:47:26,D:/Udacity/bag6/lidar/1479426446.426126223.pcd
,-0.040142573,D:/Udacity/bag6/camera/1479426447021546530.png,23:47:27,D:/Udacity/bag6/lidar/1479426447.030164616.pcd
,-0.04712389,D:/Udacity/bag6/camera/1479426448121735473.png,23:47:28,D:/Udacity/bag6/lidar/1479426448.238231297.pcd
,-0.048869219,D:/Udacity/bag6/camera/1479426448521808311.png,23:47:28,D:/Udacity/bag6/lidar/1479426448.640889455.pcd
,-0.085521132,D:/Udacity/bag6/camera/1479426449672017113.png,23:47:29,D:/Udacity/bag6/lidar/1479426449.647586626.pcd
,-0.08726646,D:/Udacity/bag6/camera/1479426449822095180.png,23:47:29,D:/Udacity/bag6/lidar/1479426449.848957494.pcd
,-0.08726646,D:/Udacity/bag6/camera/1479426450022004210.png,23:47:30,D:/Udacity/bag6/lidar/1479426450.050227080.pcd
,-0.052359879,D:/Udacity/bag6/camera/1479426451072247234.png,23:47:31,D:/Udacity/bag6/lidar/1479426451.057082496.pcd
,-0.097738437,D:/Udacity/bag6/camera/1479426452522622447.png,23:47:32,D:/Udacity/bag6/lidar/1479426452.869015129.pcd
,-0.099483766,D:/Udacity/bag6/camera/1479426452572575119.png,23:47:32,D:/Udacity/bag6/lidar/1479426452.667674033.pcd
,-0.097738437,D:/Udacity/bag6/camera/1479426453022676388.png,23:47:33,D:/Udacity/bag6/lidar/1479426453.070343588.pcd
,-0.097738437,D:/Udacity/bag6/camera/1479426454022774698.png,23:47:34,D:/Udacity/bag6/lidar/1479426454.077162787.pcd
,-0.099483766,D:/Udacity/bag6/camera/1479426454122864000.png,23:47:34,D:/Udacity/bag6/lidar/1479426454.278398414.pcd
,-0.071558498,D:/Udacity/bag6/camera/1479426455223112228.png,23:47:35,D:/Udacity/bag6/lidar/1479426455.285070930.pcd
,-0.054105207,D:/Udacity/bag6/camera/1479426455572942913.png,23:47:35,D:/Udacity/bag6/lidar/1479426455.687766517.pcd
,-0.052359879,D:/Udacity/bag6/camera/1479426455772940803.png,23:47:35,D:/Udacity/bag6/lidar/1479426455.889099636.pcd
,-0.052359879,D:/Udacity/bag6/camera/1479426456022988282.png,23:47:36,D:/Udacity/bag6/lidar/1479426456.090441039.pcd
,-0.003490658,D:/Udacity/bag6/camera/1479426456923351742.png,23:47:36,D:/Udacity/bag6/lidar/1479426456.895818489.pcd
,-0.001745329,D:/Udacity/bag6/camera/1479426457023304835.png,23:47:37,D:/Udacity/bag6/lidar/1479426457.097206046.pcd
,-0.019198623,D:/Udacity/bag6/camera/1479426457673484403.png,23:47:37,D:/Udacity/bag6/lidar/1479426457.701170850.pcd
,-0.019198623,D:/Udacity/bag6/camera/1479426458023467294.png,23:47:38,D:/Udacity/bag6/lidar/1479426458.285143143.pcd
,-0.017453292,D:/Udacity/bag6/camera/1479426458123547808.png,23:47:38,D:/Udacity/bag6/lidar/1479426458.486462529.pcd
,-0.027925268,D:/Udacity/bag6/camera/1479426459123612014.png,23:47:39,D:/Udacity/bag6/lidar/1479426459.291858565.pcd
,-0.017453292,D:/Udacity/bag6/camera/1479426459573761160.png,23:47:39,D:/Udacity/bag6/lidar/1479426459.694585615.pcd
,-0.017453292,D:/Udacity/bag6/camera/1479426460023883814.png,23:47:40,D:/Udacity/bag6/lidar/1479426460.097417120.pcd
,-0.019198623,D:/Udacity/bag6/camera/1479426460624001716.png,23:47:40,D:/Udacity/bag6/lidar/1479426460.701196783.pcd
,-0.019198623,D:/Udacity/bag6/camera/1479426461024009414.png,23:47:41,D:/Udacity/bag6/lidar/1479426461.139957717.pcd
,-0.020943951,D:/Udacity/bag6/camera/1479426461374001506.png,23:47:41,D:/Udacity/bag6/lidar/1479426461.341299586.pcd
,-0.029670598,D:/Udacity/bag6/camera/1479426461724130856.png,23:47:41,D:/Udacity/bag6/lidar/1479426461.744011857.pcd
,-0.033161256,D:/Udacity/bag6/camera/1479426461924093556.png,23:47:41,D:/Udacity/bag6/lidar/1479426461.945293490.pcd
,-0.052359879,D:/Udacity/bag6/camera/1479426462274165060.png,23:47:42,D:/Udacity/bag6/lidar/1479426462.347977926.pcd
,-0.054105207,D:/Udacity/bag6/camera/1479426463024348567.png,23:47:43,D:/Udacity/bag6/lidar/1479426463.153366314.pcd
,-0.055850536,D:/Udacity/bag6/camera/1479426463224397861.png,23:47:43,D:/Udacity/bag6/lidar/1479426463.354713039.pcd
,-0.052359879,D:/Udacity/bag6/camera/1479426464174534129.png,23:47:44,D:/Udacity/bag6/lidar/1479426464.160049674.pcd
,-0.050614547,D:/Udacity/bag6/camera/1479426464524568990.png,23:47:44,D:/Udacity/bag6/lidar/1479426464.562751191.pcd
,0.083775803,D:/Udacity/bag6/camera/1479426465774823599.png,23:47:45,D:/Udacity/bag6/lidar/1479426465.770748092.pcd
,0.083775803,D:/Udacity/bag6/camera/1479426466024882410.png,23:47:46,D:/Udacity/bag6/lidar/1479426466.138935996.pcd
,-0.055850536,D:/Udacity/bag6/camera/1479426467575163836.png,23:47:47,D:/Udacity/bag6/lidar/1479426467.573796966.pcd
,-0.059341196,D:/Udacity/bag6/camera/1479426467775139017.png,23:47:47,D:/Udacity/bag6/lidar/1479426467.775152311.pcd
,-0.061086524,D:/Udacity/bag6/camera/1479426467975210931.png,23:47:47,D:/Udacity/bag6/lidar/1479426467.976561048.pcd
,-0.062831856,D:/Udacity/bag6/camera/1479426468025179177.png,23:47:48,D:/Udacity/bag6/lidar/1479426468.177840677.pcd
,-0.062831856,D:/Udacity/bag6/camera/1479426469025355871.png,23:47:49,D:/Udacity/bag6/lidar/1479426469.184665225.pcd
,-0.062831856,D:/Udacity/bag6/camera/1479426470025516010.png,23:47:50,D:/Udacity/bag6/lidar/1479426470.191233105.pcd
,-0.061086524,D:/Udacity/bag6/camera/1479426470725707965.png,23:47:50,D:/Udacity/bag6/lidar/1479426470.795240041.pcd
,-0.054105207,D:/Udacity/bag6/camera/1479426471125826929.png,23:47:51,D:/Udacity/bag6/lidar/1479426471.197938671.pcd
,-0.052359879,D:/Udacity/bag6/camera/1479426471625941116.png,23:47:51,D:/Udacity/bag6/lidar/1479426471.801929106.pcd
,-0.052359879,D:/Udacity/bag6/camera/1479426472026010208.png,23:47:52,D:/Udacity/bag6/lidar/1479426472.003295628.pcd
,-0.055850536,D:/Udacity/bag6/camera/1479426472326001540.png,23:47:52,D:/Udacity/bag6/lidar/1479426472.405953654.pcd
,-0.057595864,D:/Udacity/bag6/camera/1479426472776078491.png,23:47:52,D:/Udacity/bag6/lidar/1479426472.808625709.pcd
,-0.167551607,D:/Udacity/bag6/camera/1479426473576221318.png,23:47:53,D:/Udacity/bag6/lidar/1479426473.613984944.pcd
,-0.171042264,D:/Udacity/bag6/camera/1479426474026299835.png,23:47:54,D:/Udacity/bag6/lidar/1479426474.016666938.pcd
,-0.139626339,D:/Udacity/bag6/camera/1479426474626403322.png,23:47:54,D:/Udacity/bag6/lidar/1479426474.620711445.pcd
,-0.090757124,D:/Udacity/bag6/camera/1479426475226448261.png,23:47:55,D:/Udacity/bag6/lidar/1479426475.224726553.pcd
,-0.089011788,D:/Udacity/bag6/camera/1479426475426543169.png,23:47:55,D:/Udacity/bag6/lidar/1479426475.728756019.pcd
,-0.090757124,D:/Udacity/bag6/camera/1479426476026700789.png,23:47:56,D:/Udacity/bag6/lidar/1479426476.131230039.pcd
,-0.092502452,D:/Udacity/bag6/camera/1479426476326749330.png,23:47:56,D:/Udacity/bag6/lidar/1479426476.332582344.pcd
,-0.095993109,D:/Udacity/bag6/camera/1479426476476767077.png,23:47:56,D:/Udacity/bag6/lidar/1479426476.533912299.pcd
,-0.006981317,D:/Udacity/bag6/camera/1479426477576904857.png,23:47:57,D:/Udacity/bag6/lidar/1479426477.608750827.pcd
,-0.005235988,D:/Udacity/bag6/camera/1479426478027013782.png,23:47:58,D:/Udacity/bag6/lidar/1479426478.141622232.pcd
,-0.038397245,D:/Udacity/bag6/camera/1479426478777072037.png,23:47:58,D:/Udacity/bag6/lidar/1479426478.947000330.pcd
,-0.034906585,D:/Udacity/bag6/camera/1479426479227217268.png,23:47:59,D:/Udacity/bag6/lidar/1479426479.349697060.pcd
,-0.019198623,D:/Udacity/bag6/camera/1479426479827384025.png,23:47:59,D:/Udacity/bag6/lidar/1479426479.953773083.pcd
,-0.02617994,D:/Udacity/bag6/camera/1479426480177326553.png,23:48:00,D:/Udacity/bag6/lidar/1479426480.155070901.pcd
,-0.027925268,D:/Udacity/bag6/camera/1479426480277727223.png,23:48:00,D:/Udacity/bag6/lidar/1479426480.356557852.pcd
,-0.027925268,D:/Udacity/bag6/camera/1479426481027600874.png,23:48:01,D:/Udacity/bag6/lidar/1479426481.161717363.pcd
,-0.029670598,D:/Udacity/bag6/camera/1479426481577679615.png,23:48:01,D:/Udacity/bag6/lidar/1479426481.564401632.pcd
,-0.034906585,D:/Udacity/bag6/camera/1479426481778157750.png,23:48:01,D:/Udacity/bag6/lidar/1479426481.765767757.pcd
,-0.108210415,D:/Udacity/bag6/camera/1479426482177733022.png,23:48:02,D:/Udacity/bag6/lidar/1479426482.168437138.pcd
,-0.141371667,D:/Udacity/bag6/camera/1479426482927882702.png,23:48:02,D:/Udacity/bag6/lidar/1479426482.973769999.pcd
,-0.141371667,D:/Udacity/bag6/camera/1479426483027821039.png,23:48:03,D:/Udacity/bag6/lidar/1479426483.175127884.pcd
,-0.137881011,D:/Udacity/bag6/camera/1479426483578044643.png,23:48:03,D:/Udacity/bag6/lidar/1479426483.577792001.pcd
,-0.106465086,D:/Udacity/bag6/camera/1479426483978038655.png,23:48:03,D:/Udacity/bag6/lidar/1479426483.980623499.pcd
,0.001745329,D:/Udacity/bag6/camera/1479426484578097723.png,23:48:04,D:/Udacity/bag6/lidar/1479426484.584558816.pcd
,-0.057595864,D:/Udacity/bag6/camera/1479426484878211099.png,23:48:04,D:/Udacity/bag6/lidar/1479426484.987193548.pcd
,-0.057595864,D:/Udacity/bag6/camera/1479426485028231663.png,23:48:05,D:/Udacity/bag6/lidar/1479426485.188581446.pcd
,-0.059341196,D:/Udacity/bag6/camera/1479426485328283448.png,23:48:05,D:/Udacity/bag6/lidar/1479426485.389892536.pcd
,-0.062831856,D:/Udacity/bag6/camera/1479426485828414078.png,23:48:05,D:/Udacity/bag6/lidar/1479426485.792546307.pcd
,-0.064577185,D:/Udacity/bag6/camera/1479426485878320033.png,23:48:05,D:/Udacity/bag6/lidar/1479426485.993886622.pcd
,-0.068067841,D:/Udacity/bag6/camera/1479426486178696231.png,23:48:06,D:/Udacity/bag6/lidar/1479426486.195251957.pcd
,-0.1134464,D:/Udacity/bag6/camera/1479426486578536714.png,23:48:06,D:/Udacity/bag6/lidar/1479426486.597885761.pcd
,-0.082030475,D:/Udacity/bag6/camera/1479426487428656755.png,23:48:07,D:/Udacity/bag6/lidar/1479426487.604617975.pcd
,-0.029670598,D:/Udacity/bag6/camera/1479426488378812862.png,23:48:08,D:/Udacity/bag6/lidar/1479426488.409977864.pcd
,-0.027925268,D:/Udacity/bag6/camera/1479426488528848248.png,23:48:08,D:/Udacity/bag6/lidar/1479426488.611308720.pcd
,-0.019198623,D:/Udacity/bag6/camera/1479426489028877263.png,23:48:09,D:/Udacity/bag6/lidar/1479426489.013980619.pcd
,-0.020943951,D:/Udacity/bag6/camera/1479426490029164531.png,23:48:10,D:/Udacity/bag6/lidar/1479426490.020665963.pcd
